Dealer name,Dealer adress,Purchase price,Reselling price,Handle,Title,Body (HTML),Vendor,Type,Tags,Published,Option1 Name,Option1 Value,Option2 Name,Option2 Value,Option3 Name,Option3 Value,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / AdWords Grouping,Google Shopping / AdWords Labels,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland",19690,18932,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,Volkswagen Polo Comfortline 1.0 TSI   LED   Navi   Keyless ,"<p>
<strong>Abholadresse</strong>
Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
12.000 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
70 kW (95 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
4,7 l/100km (kombiniert)<br>*
5,8 l/100km (innerorts)<br>*
4,1 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
108 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Automatik<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
03/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
03/2023<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Reef Blue<br>
<strong>Farbe</strong>
Blau Metallic<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Abstandswarner, Alarmanlage, Armlehne, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Geschwindigkeitsbegrenzer, Innenspiegel autom. abblendend, Isofix, Lederlenkrad, LED-Scheinwerfer, LED-Tagfahrlicht, Lichtsensor, Lordosenstütze, Müdigkeitswarner, Multifunktionslenkrad, Navigationssystem, Nichtraucher-Fahrzeug, Notbremsassistent, Pannenkit, Radio DAB, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Sportsitze, Start/Stopp-Automatik, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Zentralverriegelung
</p>",Volkswagen,,"Marke_Volkswagen, Typ_Kleinwagen, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_70 bis 100 PS,Leistung_Alle, Schaltung_Automatik, Farbe_Blau, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,564,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/e04AAOSwUAVeZ4AP/$_27.JPG,1,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/0FsAAOSwC7NeZ4AP/$_27.JPG,2,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/3HgAAOSwJVJeZ4AP/$_27.JPG,3,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/eSgAAOSwgyNeZ4AP/$_27.JPG,4,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/X4sAAOSw~t5eZ4AP/$_27.JPG,5,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/Co8AAOSwngBeZ4AP/$_27.JPG,6,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/j7QAAOSwFnleZ4AP/$_27.JPG,7,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/qIgAAOSw6qpeZ4AP/$_27.JPG,8,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/R54AAOSwqSteZ4AP/$_27.JPG,9,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/Oz8AAOSwrtteZ4AP/$_27.JPG,10,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/rjUAAOSw~npeZ4AP/$_27.JPG,11,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/qOQAAOSwv-5eZ4AQ/$_27.JPG,12,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/w-QAAOSwlA9eZ4AP/$_27.JPG,13,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/LLAAAOSwAbxeZ4AR/$_27.JPG,14,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/cIkAAOSwc1BeZ4AP/$_27.JPG,15,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/DF0AAOSwXsBeZ4AQ/$_27.JPG,16,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/I9QAAOSwahheZ4AP/$_27.JPG,17,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/66kAAOSwe7peZ4AP/$_27.JPG,18,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/f4gAAOSwPeBeZ4AP/$_27.JPG,19,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/buIAAOSwVWFeZ4AP/$_27.JPG,20,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/e04AAOSwUAVeZ4AP/$_27.JPG,21,nil
,,,18833,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,601,,FALSCH,WAHR
,,,18735,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,637,,FALSCH,WAHR
,,,18636,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,673,,FALSCH,WAHR
,,,18538,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,709,,FALSCH,WAHR
,,,18712,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,545,,FALSCH,WAHR
,,,18581,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,581,,FALSCH,WAHR
,,,18450,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,617,,FALSCH,WAHR
,,,18319,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,653,,FALSCH,WAHR
,,,18187,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,690,,FALSCH,WAHR
,,,18493,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,533,,FALSCH,WAHR
,,,18329,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,569,,FALSCH,WAHR
,,,18165,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,605,,FALSCH,WAHR
,,,18001,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,641,,FALSCH,WAHR
,,,17837,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,678,,FALSCH,WAHR
,,,18274,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,525,,FALSCH,WAHR
,,,18077,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,561,,FALSCH,WAHR
,,,17880,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,597,,FALSCH,WAHR
,,,17683,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,633,,FALSCH,WAHR
,,,17486,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,688,,FALSCH,WAHR
,,,18054,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,535,,FALSCH,WAHR
,,,17824,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,571,,FALSCH,WAHR
,,,17595,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,607,,FALSCH,WAHR
,,,17365,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,643,,FALSCH,WAHR
,,,17135,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,680,,FALSCH,WAHR
,,,17835,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,528,,FALSCH,WAHR
,,,17572,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,565,,FALSCH,WAHR
,,,17310,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,601,,FALSCH,WAHR
,,,17047,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,637,,FALSCH,WAHR
,,,16785,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,673,,FALSCH,WAHR
,,,17615,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,524,,FALSCH,WAHR
,,,17320,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,560,,FALSCH,WAHR
,,,17025,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,596,,FALSCH,WAHR
,,,16729,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,632,,FALSCH,WAHR
,,,16434,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,669,,FALSCH,WAHR
,,,17396,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,520,,FALSCH,WAHR
,,,17068,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,556,,FALSCH,WAHR
,,,16740,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,592,,FALSCH,WAHR
,,,16412,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,628,,FALSCH,WAHR
,,,16083,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,665,,FALSCH,WAHR
,,,17177,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,517,,FALSCH,WAHR
,,,16816,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,553,,FALSCH,WAHR
,,,16455,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,589,,FALSCH,WAHR
,,,16094,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,625,,FALSCH,WAHR
,,,15733,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,11 Monate,,2500 km,,,ADA,0,,0,deny,manual,662,,FALSCH,WAHR
,,,16957,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,12 Monate,,500 km,,,ADA,0,,0,deny,manual,514,,FALSCH,WAHR
,,,16563,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,12 Monate,,1000 km,,,ADA,0,,0,deny,manual,550,,FALSCH,WAHR
,,,16170,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,12 Monate,,1500 km,,,ADA,0,,0,deny,manual,586,,FALSCH,WAHR
,,,15776,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,12 Monate,,2000 km,,,ADA,0,,0,deny,manual,623,,FALSCH,WAHR
,,,15382,Volkswagen-Polo-Comfortline-1.0-TSI---LED---Navi---Keyless-,,,,,,,,12 Monate,,2500 km,,,ADA,0,,0,deny,manual,659,,FALSCH,WAHR
Autohaus Dallgow GmbH,"Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland",22360,21522,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,Volkswagen Polo Comfortline 1.0 TSI   LED Navi  Keyless PDC,"<p>
<strong>Abholadresse</strong>
Wilmsstrasse 120
14624 Dallgow-Döberitz
Deutschland<br>
<strong>Fahrzeugzustand</strong>
<br>
<strong>Kategorie</strong>
Kleinwagen<br>
<strong>Herkunft</strong>
<br>
<strong>Kilometerstand</strong>
19.853 km<br>
<strong>Hubraum</strong>
999 cm³<br>
<strong>Leistung</strong>
70 kW (95 PS)<br>
<strong>Kraftstoffart</strong>
Benzin<br>
<strong>Verbrauch</strong><br>
4,4 l/100km (kombiniert)<br>*
5,5 l/100km (innerorts)<br>*
3,8 l/100km (außerorts)<br>*
<strong>CO2-Emission</strong>
101 g/km (kombiniert)*<br>
<strong>Anzahl der Türen</strong>
4/5<br>
<strong>Anzahl Sitzplätze</strong>
5<br>
<strong>Getriebe</strong>
Schaltgetriebe<br>
<strong>Schadstoffklasse</strong>
Euro6<br>
<strong>Umweltplakette</strong>
4 (Grün)<br>
<strong>Erstzulassung</strong>
02/2020<br>
<strong>Anzahl der Fahrzeughalter</strong>
1<br>
<strong>HU</strong>
02/2021<br>
<strong>Klimatisierung</strong>
2-Zonen-Klimaautomatik<br>
<strong>Farbe (Hersteller)</strong>
Pure White<br>
<strong>Farbe</strong>
Weiß<br>
<strong>Innenausstattung</strong>
Stoff, Schwarz<br>
<strong>Weitere Eigenschaften</strong><br>
ABS, Alarmanlage, Berganfahrassistent, Bluetooth, Bordcomputer, CD-Spieler, Elektr. Fensterheber, Elektr. Seitenspiegel, Elektr. Wegfahrsperre, ESP, Freisprecheinrichtung, Garantie, Innenspiegel autom. abblendend, Isofix, LED-Scheinwerfer, LED-Tagfahrlicht, Leichtmetallfelgen, Lichtsensor, Müdigkeitswarner, Multifunktionslenkrad, Navigationssystem, Nichtraucher-Fahrzeug, Notbremsassistent, Regensensor, Reifendruckkontrolle, Scheckheftgepflegt, Schlüssellose Zentralverriegelung, Servolenkung, Sitzheizung, Start/Stopp-Automatik, Touchscreen, Traktionskontrolle, Tuner/Radio, USB, Winterpaket, Zentralverriegelung
</p>",Volkswagen,,"Marke_Volkswagen, Typ_Kleinwagen, Alter_maximal 2 Jahre,Alter_maximal 5 Jahre,Alter_Alle, Kilometerstand_maximal 20.000 km,Kilometerstand_maximal 50.000 km,Kilometerstand_maximal 80.000 km,Kilometerstand_maximal 100.000 km, Leistung_70 bis 100 PS,Leistung_Alle, Schaltung_Schaltgetriebe, Farbe_Weiß, Kraftstoff_Benzin, Zustand_Gebraucht, Preis_Premium (ab 400 €)",WAHR,Deine Abo Dauer,3 Monate,Dein monatliches Kilometerpaket,500 km,,,ADA,0,,0,deny,manual,607,,FALSCH,WAHR,,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/Y5UAAOSwel9eYN8T/$_27.JPG,1,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/ZogAAOSw59peYN8T/$_27.JPG,2,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/jpMAAOSwv-leYN8T/$_27.JPG,3,https://i.ebayimg.com/00/s/MTA4MFgxNDQw/z/Y5UAAOSwel9eYN8T/$_27.JPG,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,nil
,,,21410,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,3 Monate,,1000 km,,,ADA,0,,0,deny,manual,648,,FALSCH,WAHR
,,,21298,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,3 Monate,,1500 km,,,ADA,0,,0,deny,manual,689,,FALSCH,WAHR
,,,21186,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,3 Monate,,2000 km,,,ADA,0,,0,deny,manual,730,,FALSCH,WAHR
,,,21075,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,3 Monate,,2500 km,,,ADA,0,,0,deny,manual,771,,FALSCH,WAHR
,,,21276,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,4 Monate,,500 km,,,ADA,0,,0,deny,manual,587,,FALSCH,WAHR
,,,21127,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,4 Monate,,1000 km,,,ADA,0,,0,deny,manual,628,,FALSCH,WAHR
,,,20977,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,4 Monate,,1500 km,,,ADA,0,,0,deny,manual,669,,FALSCH,WAHR
,,,20828,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,4 Monate,,2000 km,,,ADA,0,,0,deny,manual,710,,FALSCH,WAHR
,,,20679,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,4 Monate,,2500 km,,,ADA,0,,0,deny,manual,751,,FALSCH,WAHR
,,,21030,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,5 Monate,,500 km,,,ADA,0,,0,deny,manual,575,,FALSCH,WAHR
,,,20843,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,5 Monate,,1000 km,,,ADA,0,,0,deny,manual,616,,FALSCH,WAHR
,,,20657,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,5 Monate,,1500 km,,,ADA,0,,0,deny,manual,657,,FALSCH,WAHR
,,,20471,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,5 Monate,,2000 km,,,ADA,0,,0,deny,manual,698,,FALSCH,WAHR
,,,20284,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,5 Monate,,2500 km,,,ADA,0,,0,deny,manual,739,,FALSCH,WAHR
,,,20783,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,6 Monate,,500 km,,,ADA,0,,0,deny,manual,567,,FALSCH,WAHR
,,,20560,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,6 Monate,,1000 km,,,ADA,0,,0,deny,manual,608,,FALSCH,WAHR
,,,20336,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,6 Monate,,1500 km,,,ADA,0,,0,deny,manual,649,,FALSCH,WAHR
,,,20113,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,6 Monate,,2000 km,,,ADA,0,,0,deny,manual,690,,FALSCH,WAHR
,,,19889,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,6 Monate,,2500 km,,,ADA,0,,0,deny,manual,750,,FALSCH,WAHR
,,,20537,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,7 Monate,,500 km,,,ADA,0,,0,deny,manual,577,,FALSCH,WAHR
,,,20276,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,7 Monate,,1000 km,,,ADA,0,,0,deny,manual,618,,FALSCH,WAHR
,,,20016,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,7 Monate,,1500 km,,,ADA,0,,0,deny,manual,659,,FALSCH,WAHR
,,,19755,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,7 Monate,,2000 km,,,ADA,0,,0,deny,manual,700,,FALSCH,WAHR
,,,19494,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,7 Monate,,2500 km,,,ADA,0,,0,deny,manual,742,,FALSCH,WAHR
,,,20291,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,8 Monate,,500 km,,,ADA,0,,0,deny,manual,571,,FALSCH,WAHR
,,,19993,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,8 Monate,,1000 km,,,ADA,0,,0,deny,manual,612,,FALSCH,WAHR
,,,19695,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,8 Monate,,1500 km,,,ADA,0,,0,deny,manual,653,,FALSCH,WAHR
,,,19397,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,8 Monate,,2000 km,,,ADA,0,,0,deny,manual,694,,FALSCH,WAHR
,,,19099,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,8 Monate,,2500 km,,,ADA,0,,0,deny,manual,735,,FALSCH,WAHR
,,,20045,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,9 Monate,,500 km,,,ADA,0,,0,deny,manual,566,,FALSCH,WAHR
,,,19710,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,9 Monate,,1000 km,,,ADA,0,,0,deny,manual,607,,FALSCH,WAHR
,,,19374,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,9 Monate,,1500 km,,,ADA,0,,0,deny,manual,648,,FALSCH,WAHR
,,,19039,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,9 Monate,,2000 km,,,ADA,0,,0,deny,manual,689,,FALSCH,WAHR
,,,18704,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,9 Monate,,2500 km,,,ADA,0,,0,deny,manual,730,,FALSCH,WAHR
,,,19799,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,10 Monate,,500 km,,,ADA,0,,0,deny,manual,562,,FALSCH,WAHR
,,,19426,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,10 Monate,,1000 km,,,ADA,0,,0,deny,manual,603,,FALSCH,WAHR
,,,19054,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,10 Monate,,1500 km,,,ADA,0,,0,deny,manual,644,,FALSCH,WAHR
,,,18681,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,10 Monate,,2000 km,,,ADA,0,,0,deny,manual,685,,FALSCH,WAHR
,,,18308,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,10 Monate,,2500 km,,,ADA,0,,0,deny,manual,727,,FALSCH,WAHR
,,,19553,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,11 Monate,,500 km,,,ADA,0,,0,deny,manual,559,,FALSCH,WAHR
,,,19143,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,11 Monate,,1000 km,,,ADA,0,,0,deny,manual,600,,FALSCH,WAHR
,,,18733,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,11 Monate,,1500 km,,,ADA,0,,0,deny,manual,641,,FALSCH,WAHR
,,,18323,Volkswagen-Polo-Comfortline-1.0-TSI---LED-Navi--Keyless-PDC,,,,,,,,11 Monate,,2000 km,,,ADA,0,,0,deny,manual,682,,FALSCH,WAHR
